route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,brigade_id,vehicle_id,variant_id
K,4,4_13607671,"Zajezdnia Obornicka",1,839090,5,143,839090
K,4,4_13607660,"KAMIEŃSKIEGO (pętla)",0,839092,5,143,839092
K,4,4_13607587,"GAJ - pętla",1,839877,1,143,839877
K,4,4_13607589,"GAJ - pętla",1,839877,1,143,839877
K,4,4_13607591,"GAJ - pętla",1,839877,1,143,839877
K,4,4_13607593,"GAJ - pętla",1,839877,1,143,839877
K,4,4_13607595,"GAJ - pętla",1,839877,1,143,839877
K,4,4_13607597,"GAJ - pętla",1,839877,1,143,839877
K,4,4_13607599,"GAJ - pętla",1,839877,1,143,839877
K,4,4_13607601,"GAJ - pętla",1,839877,1,143,839877
K,4,4_13607606,"GAJ - pętla",1,839877,2,143,839877
K,4,4_13607608,"GAJ - pętla",1,839877,2,143,839877
K,4,4_13607610,"GAJ - pętla",1,839877,2,143,839877
K,4,4_13607612,"GAJ - pętla",1,839877,2,143,839877
K,4,4_13607614,"GAJ - pętla",1,839877,2,143,839877
K,4,4_13607616,"GAJ - pętla",1,839877,2,143,839877
K,4,4_13607618,"GAJ - pętla",1,839877,2,143,839877
K,4,4_13607620,"GAJ - pętla",1,839877,2,143,839877
K,4,4_13607624,"GAJ - pętla",1,839877,3,143,839877
K,4,4_13607626,"GAJ - pętla",1,839877,3,143,839877
K,4,4_13607628,"GAJ - pętla",1,839877,3,143,839877
K,4,4_13607630,"GAJ - pętla",1,839877,3,143,839877
K,4,4_13607632,"GAJ - pętla",1,839877,3,143,839877
K,4,4_13607634,"GAJ - pętla",1,839877,3,143,839877
K,4,4_13607636,"GAJ - pętla",1,839877,3,143,839877
K,4,4_13607640,"GAJ - pętla",1,839877,4,143,839877
K,4,4_13607642,"GAJ - pętla",1,839877,4,143,839877
K,4,4_13607644,"GAJ - pętla",1,839877,4,143,839877
K,4,4_13607646,"GAJ - pętla",1,839877,4,143,839877
K,4,4_13607648,"GAJ - pętla",1,839877,4,143,839877
K,4,4_13607650,"GAJ - pętla",1,839877,4,143,839877
K,4,4_13607652,"GAJ - pętla",1,839877,4,143,839877
K,4,4_13607654,"GAJ - pętla",1,839877,4,143,839877
K,4,4_13607661,"GAJ - pętla",1,839877,5,143,839877
K,4,4_13607663,"GAJ - pętla",1,839877,5,143,839877
K,4,4_13607665,"GAJ - pętla",1,839877,5,143,839877
K,4,4_13607667,"GAJ - pętla",1,839877,5,143,839877
K,4,4_13607669,"GAJ - pętla",1,839877,5,143,839877
K,4,4_13607588,"KAMIEŃSKIEGO (pętla)",0,839878,1,143,839878
K,4,4_13607590,"KAMIEŃSKIEGO (pętla)",0,839878,1,143,839878
K,4,4_13607592,"KAMIEŃSKIEGO (pętla)",0,839878,1,143,839878
K,4,4_13607594,"KAMIEŃSKIEGO (pętla)",0,839878,1,143,839878
K,4,4_13607596,"KAMIEŃSKIEGO (pętla)",0,839878,1,143,839878
K,4,4_13607598,"KAMIEŃSKIEGO (pętla)",0,839878,1,143,839878
K,4,4_13607600,"KAMIEŃSKIEGO (pętla)",0,839878,1,143,839878
K,4,4_13607602,"KAMIEŃSKIEGO (pętla)",0,839878,1,143,839878
K,4,4_13607605,"KAMIEŃSKIEGO (pętla)",0,839878,2,143,839878
K,4,4_13607607,"KAMIEŃSKIEGO (pętla)",0,839878,2,143,839878
K,4,4_13607609,"KAMIEŃSKIEGO (pętla)",0,839878,2,143,839878
K,4,4_13607611,"KAMIEŃSKIEGO (pętla)",0,839878,2,143,839878
K,4,4_13607613,"KAMIEŃSKIEGO (pętla)",0,839878,2,143,839878
K,4,4_13607615,"KAMIEŃSKIEGO (pętla)",0,839878,2,143,839878
K,4,4_13607617,"KAMIEŃSKIEGO (pętla)",0,839878,2,143,839878
K,4,4_13607619,"KAMIEŃSKIEGO (pętla)",0,839878,2,143,839878
K,4,4_13607623,"KAMIEŃSKIEGO (pętla)",0,839878,3,143,839878
K,4,4_13607625,"KAMIEŃSKIEGO (pętla)",0,839878,3,143,839878
K,4,4_13607627,"KAMIEŃSKIEGO (pętla)",0,839878,3,143,839878
K,4,4_13607629,"KAMIEŃSKIEGO (pętla)",0,839878,3,143,839878
K,4,4_13607631,"KAMIEŃSKIEGO (pętla)",0,839878,3,143,839878
K,4,4_13607633,"KAMIEŃSKIEGO (pętla)",0,839878,3,143,839878
K,4,4_13607635,"KAMIEŃSKIEGO (pętla)",0,839878,3,143,839878
K,4,4_13607637,"KAMIEŃSKIEGO (pętla)",0,839878,3,143,839878
K,4,4_13607641,"KAMIEŃSKIEGO (pętla)",0,839878,4,143,839878
K,4,4_13607643,"KAMIEŃSKIEGO (pętla)",0,839878,4,143,839878
K,4,4_13607645,"KAMIEŃSKIEGO (pętla)",0,839878,4,143,839878
K,4,4_13607647,"KAMIEŃSKIEGO (pętla)",0,839878,4,143,839878
K,4,4_13607649,"KAMIEŃSKIEGO (pętla)",0,839878,4,143,839878
K,4,4_13607651,"KAMIEŃSKIEGO (pętla)",0,839878,4,143,839878
K,4,4_13607653,"KAMIEŃSKIEGO (pętla)",0,839878,4,143,839878
K,4,4_13607655,"KAMIEŃSKIEGO (pętla)",0,839878,4,143,839878
K,4,4_13607662,"KAMIEŃSKIEGO (pętla)",0,839878,5,143,839878
K,4,4_13607664,"KAMIEŃSKIEGO (pętla)",0,839878,5,143,839878
K,4,4_13607666,"KAMIEŃSKIEGO (pętla)",0,839878,5,143,839878
K,4,4_13607668,"KAMIEŃSKIEGO (pętla)",0,839878,5,143,839878
K,4,4_13607670,"KAMIEŃSKIEGO (pętla)",0,839878,5,143,839878
K,4,4_13607604,"GAJ - pętla",1,839934,2,143,839934
K,4,4_13607622,"GAJ - pętla",1,839934,3,143,839934
K,4,4_13607621,"Zajezdnia Obornicka",0,839935,2,143,839935
K,6,6_13613969,"KAMIEŃSKIEGO (pętla)",0,837737,2,143,837737
K,6,6_13613987,"KAMIEŃSKIEGO (pętla)",0,837737,3,143,837737
K,6,6_13614012,"KAMIEŃSKIEGO (pętla)",0,837737,6,143,837737
K,6,6_13614048,"KAMIEŃSKIEGO (pętla)",0,837737,9,143,837737
K,6,6_13614072,"KAMIEŃSKIEGO (pętla)",0,837737,13,143,837737
K,6,6_13614082,"KAMIEŃSKIEGO (pętla)",0,837737,14,143,837737
K,6,6_13613968,"Zajezdnia Obornicka",1,839090,1,143,839090
K,6,6_13613986,"Zajezdnia Obornicka",1,839090,2,143,839090
K,6,6_13614000,"Zajezdnia Obornicka",1,839090,3,143,839090
K,6,6_13614005,"Zajezdnia Obornicka",1,839090,4,143,839090
K,6,6_13614029,"Zajezdnia Obornicka",1,839090,6,143,839090
K,6,6_13614071,"Zajezdnia Obornicka",1,839090,12,143,839090
K,6,6_13614081,"Zajezdnia Obornicka",1,839090,13,143,839090
K,6,6_13614089,"Zajezdnia Obornicka",1,839090,14,143,839090
K,6,6_13613966,"GAJ - pętla",1,839877,1,143,839877
K,6,6_13613970,"GAJ - pętla",1,839877,2,143,839877
K,6,6_13613972,"GAJ - pętla",1,839877,2,143,839877
K,6,6_13613974,"GAJ - pętla",1,839877,2,143,839877
K,6,6_13613976,"GAJ - pętla",1,839877,2,143,839877
K,6,6_13613978,"GAJ - pętla",1,839877,2,143,839877
K,6,6_13613980,"GAJ - pętla",1,839877,2,143,839877
K,6,6_13613982,"GAJ - pętla",1,839877,2,143,839877
K,6,6_13613984,"GAJ - pętla",1,839877,2,143,839877
K,6,6_13613988,"GAJ - pętla",1,839877,3,143,839877
K,6,6_13613990,"GAJ - pętla",1,839877,3,143,839877
K,6,6_13613992,"GAJ - pętla",1,839877,3,143,839877
K,6,6_13613994,"GAJ - pętla",1,839877,3,143,839877
K,6,6_13613996,"GAJ - pętla",1,839877,3,143,839877
K,6,6_13613998,"GAJ - pętla",1,839877,3,143,839877
K,6,6_13614003,"GAJ - pętla",1,839877,4,143,839877
K,6,6_13614008,"GAJ - pętla",1,839877,5,143,839877
K,6,6_13614010,"GAJ - pętla",1,839877,5,143,839877
K,6,6_13614013,"GAJ - pętla",1,839877,6,143,839877
K,6,6_13614015,"GAJ - pętla",1,839877,6,143,839877
K,6,6_13614017,"GAJ - pętla",1,839877,6,143,839877
K,6,6_13614019,"GAJ - pętla",1,839877,6,143,839877
K,6,6_13614021,"GAJ - pętla",1,839877,6,143,839877
K,6,6_13614023,"GAJ - pętla",1,839877,6,143,839877
K,6,6_13614025,"GAJ - pętla",1,839877,6,143,839877
K,6,6_13614027,"GAJ - pętla",1,839877,6,143,839877
K,6,6_13614032,"GAJ - pętla",1,839877,7,143,839877
K,6,6_13614034,"GAJ - pętla",1,839877,7,143,839877
K,6,6_13614036,"GAJ - pętla",1,839877,7,143,839877
K,6,6_13614038,"GAJ - pętla",1,839877,7,143,839877
K,6,6_13614040,"GAJ - pętla",1,839877,7,143,839877
K,6,6_13614042,"GAJ - pętla",1,839877,7,143,839877
K,6,6_13614044,"GAJ - pętla",1,839877,7,143,839877
K,6,6_13614046,"GAJ - pętla",1,839877,7,143,839877
K,6,6_13614049,"GAJ - pętla",1,839877,9,143,839877
K,6,6_13614051,"GAJ - pętla",1,839877,9,143,839877
K,6,6_13614053,"GAJ - pętla",1,839877,9,143,839877
K,6,6_13614055,"GAJ - pętla",1,839877,9,143,839877
K,6,6_13614057,"GAJ - pętla",1,839877,9,143,839877
K,6,6_13614059,"GAJ - pętla",1,839877,9,143,839877
K,6,6_13614063,"GAJ - pętla",1,839877,11,143,839877
K,6,6_13614065,"GAJ - pętla",1,839877,11,143,839877
K,6,6_13614069,"GAJ - pętla",1,839877,12,143,839877
K,6,6_13614073,"GAJ - pętla",1,839877,13,143,839877
K,6,6_13614075,"GAJ - pętla",1,839877,13,143,839877
K,6,6_13614077,"GAJ - pętla",1,839877,13,143,839877
K,6,6_13614079,"GAJ - pętla",1,839877,13,143,839877
K,6,6_13614083,"GAJ - pętla",1,839877,14,143,839877
K,6,6_13614085,"GAJ - pętla",1,839877,14,143,839877
K,6,6_13614087,"GAJ - pętla",1,839877,14,143,839877
K,6,6_13613965,"KAMIEŃSKIEGO (pętla)",0,839878,1,143,839878
K,6,6_13613967,"KAMIEŃSKIEGO (pętla)",0,839878,1,143,839878
K,6,6_13613971,"KAMIEŃSKIEGO (pętla)",0,839878,2,143,839878
K,6,6_13613973,"KAMIEŃSKIEGO (pętla)",0,839878,2,143,839878
K,6,6_13613975,"KAMIEŃSKIEGO (pętla)",0,839878,2,143,839878
K,6,6_13613977,"KAMIEŃSKIEGO (pętla)",0,839878,2,143,839878
K,6,6_13613979,"KAMIEŃSKIEGO (pętla)",0,839878,2,143,839878
K,6,6_13613981,"KAMIEŃSKIEGO (pętla)",0,839878,2,143,839878
K,6,6_13613983,"KAMIEŃSKIEGO (pętla)",0,839878,2,143,839878
K,6,6_13613985,"KAMIEŃSKIEGO (pętla)",0,839878,2,143,839878
K,6,6_13613989,"KAMIEŃSKIEGO (pętla)",0,839878,3,143,839878
K,6,6_13613991,"KAMIEŃSKIEGO (pętla)",0,839878,3,143,839878
K,6,6_13613993,"KAMIEŃSKIEGO (pętla)",0,839878,3,143,839878
K,6,6_13613995,"KAMIEŃSKIEGO (pętla)",0,839878,3,143,839878
K,6,6_13613997,"KAMIEŃSKIEGO (pętla)",0,839878,3,143,839878
K,6,6_13613999,"KAMIEŃSKIEGO (pętla)",0,839878,3,143,839878
K,6,6_13614002,"KAMIEŃSKIEGO (pętla)",0,839878,4,143,839878
K,6,6_13614004,"KAMIEŃSKIEGO (pętla)",0,839878,4,143,839878
K,6,6_13614007,"KAMIEŃSKIEGO (pętla)",0,839878,5,143,839878
K,6,6_13614009,"KAMIEŃSKIEGO (pętla)",0,839878,5,143,839878
K,6,6_13614014,"KAMIEŃSKIEGO (pętla)",0,839878,6,143,839878
K,6,6_13614016,"KAMIEŃSKIEGO (pętla)",0,839878,6,143,839878
K,6,6_13614018,"KAMIEŃSKIEGO (pętla)",0,839878,6,143,839878
K,6,6_13614020,"KAMIEŃSKIEGO (pętla)",0,839878,6,143,839878
K,6,6_13614022,"KAMIEŃSKIEGO (pętla)",0,839878,6,143,839878
K,6,6_13614024,"KAMIEŃSKIEGO (pętla)",0,839878,6,143,839878
K,6,6_13614026,"KAMIEŃSKIEGO (pętla)",0,839878,6,143,839878
K,6,6_13614028,"KAMIEŃSKIEGO (pętla)",0,839878,6,143,839878
K,6,6_13614031,"KAMIEŃSKIEGO (pętla)",0,839878,7,143,839878
K,6,6_13614033,"KAMIEŃSKIEGO (pętla)",0,839878,7,143,839878
K,6,6_13614035,"KAMIEŃSKIEGO (pętla)",0,839878,7,143,839878
K,6,6_13614037,"KAMIEŃSKIEGO (pętla)",0,839878,7,143,839878
K,6,6_13614039,"KAMIEŃSKIEGO (pętla)",0,839878,7,143,839878
K,6,6_13614041,"KAMIEŃSKIEGO (pętla)",0,839878,7,143,839878
K,6,6_13614043,"KAMIEŃSKIEGO (pętla)",0,839878,7,143,839878
K,6,6_13614045,"KAMIEŃSKIEGO (pętla)",0,839878,7,143,839878
K,6,6_13614050,"KAMIEŃSKIEGO (pętla)",0,839878,9,143,839878
K,6,6_13614052,"KAMIEŃSKIEGO (pętla)",0,839878,9,143,839878
K,6,6_13614054,"KAMIEŃSKIEGO (pętla)",0,839878,9,143,839878
K,6,6_13614056,"KAMIEŃSKIEGO (pętla)",0,839878,9,143,839878
K,6,6_13614058,"KAMIEŃSKIEGO (pętla)",0,839878,9,143,839878
K,6,6_13614062,"KAMIEŃSKIEGO (pętla)",0,839878,11,143,839878
K,6,6_13614064,"KAMIEŃSKIEGO (pętla)",0,839878,11,143,839878
K,6,6_13614068,"KAMIEŃSKIEGO (pętla)",0,839878,12,143,839878
K,6,6_13614070,"KAMIEŃSKIEGO (pętla)",0,839878,12,143,839878
K,6,6_13614074,"KAMIEŃSKIEGO (pętla)",0,839878,13,143,839878
K,6,6_13614076,"KAMIEŃSKIEGO (pętla)",0,839878,13,143,839878
K,6,6_13614078,"KAMIEŃSKIEGO (pętla)",0,839878,13,143,839878
K,6,6_13614080,"KAMIEŃSKIEGO (pętla)",0,839878,13,143,839878
K,6,6_13614084,"KAMIEŃSKIEGO (pętla)",0,839878,14,143,839878
K,6,6_13614086,"KAMIEŃSKIEGO (pętla)",0,839878,14,143,839878
K,6,6_13614088,"KAMIEŃSKIEGO (pętla)",0,839878,14,143,839878
K,6,6_13613964,"GAJ - pętla",1,839934,1,143,839934
K,6,6_13614001,"GAJ - pętla",1,839934,4,143,839934
K,6,6_13614006,"GAJ - pętla",1,839934,5,143,839934
K,6,6_13614030,"GAJ - pętla",1,839934,7,143,839934
K,6,6_13614061,"GAJ - pętla",1,839934,11,143,839934
K,6,6_13614067,"GAJ - pętla",1,839934,12,143,839934
K,6,6_13614011,"Zajezdnia Obornicka",0,839935,5,143,839935
K,6,6_13614047,"Zajezdnia Obornicka",0,839935,7,143,839935
K,6,6_13614060,"Zajezdnia Obornicka",0,839935,9,143,839935
K,6,6_13614066,"Zajezdnia Obornicka",0,839935,11,143,839935
K,8,8_13620401,"KAMIEŃSKIEGO (pętla)",0,837737,2,143,837737
K,8,8_13620419,"KAMIEŃSKIEGO (pętla)",0,837737,3,143,837737
K,8,8_13620444,"KAMIEŃSKIEGO (pętla)",0,837737,6,143,837737
K,8,8_13620480,"KAMIEŃSKIEGO (pętla)",0,837737,9,143,837737
K,8,8_13620504,"KAMIEŃSKIEGO (pętla)",0,837737,13,143,837737
K,8,8_13620514,"KAMIEŃSKIEGO (pętla)",0,837737,14,143,837737
K,8,8_13620400,"Zajezdnia Obornicka",1,839090,1,143,839090
K,8,8_13620418,"Zajezdnia Obornicka",1,839090,2,143,839090
K,8,8_13620432,"Zajezdnia Obornicka",1,839090,3,143,839090
K,8,8_13620437,"Zajezdnia Obornicka",1,839090,4,143,839090
K,8,8_13620461,"Zajezdnia Obornicka",1,839090,6,143,839090
K,8,8_13620503,"Zajezdnia Obornicka",1,839090,12,143,839090
K,8,8_13620513,"Zajezdnia Obornicka",1,839090,13,143,839090
K,8,8_13620521,"Zajezdnia Obornicka",1,839090,14,143,839090
K,8,8_13620398,"GAJ - pętla",1,839877,1,143,839877
K,8,8_13620402,"GAJ - pętla",1,839877,2,143,839877
K,8,8_13620404,"GAJ - pętla",1,839877,2,143,839877
K,8,8_13620406,"GAJ - pętla",1,839877,2,143,839877
K,8,8_13620408,"GAJ - pętla",1,839877,2,143,839877
K,8,8_13620410,"GAJ - pętla",1,839877,2,143,839877
K,8,8_13620412,"GAJ - pętla",1,839877,2,143,839877
K,8,8_13620414,"GAJ - pętla",1,839877,2,143,839877
K,8,8_13620416,"GAJ - pętla",1,839877,2,143,839877
K,8,8_13620420,"GAJ - pętla",1,839877,3,143,839877
K,8,8_13620422,"GAJ - pętla",1,839877,3,143,839877
K,8,8_13620424,"GAJ - pętla",1,839877,3,143,839877
K,8,8_13620426,"GAJ - pętla",1,839877,3,143,839877
K,8,8_13620428,"GAJ - pętla",1,839877,3,143,839877
K,8,8_13620430,"GAJ - pętla",1,839877,3,143,839877
K,8,8_13620435,"GAJ - pętla",1,839877,4,143,839877
K,8,8_13620440,"GAJ - pętla",1,839877,5,143,839877
K,8,8_13620442,"GAJ - pętla",1,839877,5,143,839877
K,8,8_13620445,"GAJ - pętla",1,839877,6,143,839877
K,8,8_13620447,"GAJ - pętla",1,839877,6,143,839877
K,8,8_13620449,"GAJ - pętla",1,839877,6,143,839877
K,8,8_13620451,"GAJ - pętla",1,839877,6,143,839877
K,8,8_13620453,"GAJ - pętla",1,839877,6,143,839877
K,8,8_13620455,"GAJ - pętla",1,839877,6,143,839877
K,8,8_13620457,"GAJ - pętla",1,839877,6,143,839877
K,8,8_13620459,"GAJ - pętla",1,839877,6,143,839877
K,8,8_13620464,"GAJ - pętla",1,839877,7,143,839877
K,8,8_13620466,"GAJ - pętla",1,839877,7,143,839877
K,8,8_13620468,"GAJ - pętla",1,839877,7,143,839877
K,8,8_13620470,"GAJ - pętla",1,839877,7,143,839877
K,8,8_13620472,"GAJ - pętla",1,839877,7,143,839877
K,8,8_13620474,"GAJ - pętla",1,839877,7,143,839877
K,8,8_13620476,"GAJ - pętla",1,839877,7,143,839877
K,8,8_13620478,"GAJ - pętla",1,839877,7,143,839877
K,8,8_13620481,"GAJ - pętla",1,839877,9,143,839877
K,8,8_13620483,"GAJ - pętla",1,839877,9,143,839877
K,8,8_13620485,"GAJ - pętla",1,839877,9,143,839877
K,8,8_13620487,"GAJ - pętla",1,839877,9,143,839877
K,8,8_13620489,"GAJ - pętla",1,839877,9,143,839877
K,8,8_13620491,"GAJ - pętla",1,839877,9,143,839877
K,8,8_13620495,"GAJ - pętla",1,839877,11,143,839877
K,8,8_13620497,"GAJ - pętla",1,839877,11,143,839877
K,8,8_13620501,"GAJ - pętla",1,839877,12,143,839877
K,8,8_13620505,"GAJ - pętla",1,839877,13,143,839877
K,8,8_13620507,"GAJ - pętla",1,839877,13,143,839877
K,8,8_13620509,"GAJ - pętla",1,839877,13,143,839877
K,8,8_13620511,"GAJ - pętla",1,839877,13,143,839877
K,8,8_13620515,"GAJ - pętla",1,839877,14,143,839877
K,8,8_13620517,"GAJ - pętla",1,839877,14,143,839877
K,8,8_13620519,"GAJ - pętla",1,839877,14,143,839877
K,8,8_13620397,"KAMIEŃSKIEGO (pętla)",0,839878,1,143,839878
K,8,8_13620399,"KAMIEŃSKIEGO (pętla)",0,839878,1,143,839878
K,8,8_13620403,"KAMIEŃSKIEGO (pętla)",0,839878,2,143,839878
K,8,8_13620405,"KAMIEŃSKIEGO (pętla)",0,839878,2,143,839878
K,8,8_13620407,"KAMIEŃSKIEGO (pętla)",0,839878,2,143,839878
K,8,8_13620409,"KAMIEŃSKIEGO (pętla)",0,839878,2,143,839878
K,8,8_13620411,"KAMIEŃSKIEGO (pętla)",0,839878,2,143,839878
K,8,8_13620413,"KAMIEŃSKIEGO (pętla)",0,839878,2,143,839878
K,8,8_13620415,"KAMIEŃSKIEGO (pętla)",0,839878,2,143,839878
K,8,8_13620417,"KAMIEŃSKIEGO (pętla)",0,839878,2,143,839878
K,8,8_13620421,"KAMIEŃSKIEGO (pętla)",0,839878,3,143,839878
K,8,8_13620423,"KAMIEŃSKIEGO (pętla)",0,839878,3,143,839878
K,8,8_13620425,"KAMIEŃSKIEGO (pętla)",0,839878,3,143,839878
K,8,8_13620427,"KAMIEŃSKIEGO (pętla)",0,839878,3,143,839878
K,8,8_13620429,"KAMIEŃSKIEGO (pętla)",0,839878,3,143,839878
K,8,8_13620431,"KAMIEŃSKIEGO (pętla)",0,839878,3,143,839878
K,8,8_13620434,"KAMIEŃSKIEGO (pętla)",0,839878,4,143,839878
K,8,8_13620436,"KAMIEŃSKIEGO (pętla)",0,839878,4,143,839878
K,8,8_13620439,"KAMIEŃSKIEGO (pętla)",0,839878,5,143,839878
K,8,8_13620441,"KAMIEŃSKIEGO (pętla)",0,839878,5,143,839878
K,8,8_13620446,"KAMIEŃSKIEGO (pętla)",0,839878,6,143,839878
K,8,8_13620448,"KAMIEŃSKIEGO (pętla)",0,839878,6,143,839878
K,8,8_13620450,"KAMIEŃSKIEGO (pętla)",0,839878,6,143,839878
K,8,8_13620452,"KAMIEŃSKIEGO (pętla)",0,839878,6,143,839878
K,8,8_13620454,"KAMIEŃSKIEGO (pętla)",0,839878,6,143,839878
K,8,8_13620456,"KAMIEŃSKIEGO (pętla)",0,839878,6,143,839878
K,8,8_13620458,"KAMIEŃSKIEGO (pętla)",0,839878,6,143,839878
K,8,8_13620460,"KAMIEŃSKIEGO (pętla)",0,839878,6,143,839878
K,8,8_13620463,"KAMIEŃSKIEGO (pętla)",0,839878,7,143,839878
K,8,8_13620465,"KAMIEŃSKIEGO (pętla)",0,839878,7,143,839878
K,8,8_13620467,"KAMIEŃSKIEGO (pętla)",0,839878,7,143,839878
K,8,8_13620469,"KAMIEŃSKIEGO (pętla)",0,839878,7,143,839878
K,8,8_13620471,"KAMIEŃSKIEGO (pętla)",0,839878,7,143,839878
K,8,8_13620473,"KAMIEŃSKIEGO (pętla)",0,839878,7,143,839878
K,8,8_13620475,"KAMIEŃSKIEGO (pętla)",0,839878,7,143,839878
K,8,8_13620477,"KAMIEŃSKIEGO (pętla)",0,839878,7,143,839878
K,8,8_13620482,"KAMIEŃSKIEGO (pętla)",0,839878,9,143,839878
K,8,8_13620484,"KAMIEŃSKIEGO (pętla)",0,839878,9,143,839878
K,8,8_13620486,"KAMIEŃSKIEGO (pętla)",0,839878,9,143,839878
K,8,8_13620488,"KAMIEŃSKIEGO (pętla)",0,839878,9,143,839878
K,8,8_13620490,"KAMIEŃSKIEGO (pętla)",0,839878,9,143,839878
K,8,8_13620494,"KAMIEŃSKIEGO (pętla)",0,839878,11,143,839878
K,8,8_13620496,"KAMIEŃSKIEGO (pętla)",0,839878,11,143,839878
K,8,8_13620500,"KAMIEŃSKIEGO (pętla)",0,839878,12,143,839878
K,8,8_13620502,"KAMIEŃSKIEGO (pętla)",0,839878,12,143,839878
K,8,8_13620506,"KAMIEŃSKIEGO (pętla)",0,839878,13,143,839878
K,8,8_13620508,"KAMIEŃSKIEGO (pętla)",0,839878,13,143,839878
K,8,8_13620510,"KAMIEŃSKIEGO (pętla)",0,839878,13,143,839878
K,8,8_13620512,"KAMIEŃSKIEGO (pętla)",0,839878,13,143,839878
K,8,8_13620516,"KAMIEŃSKIEGO (pętla)",0,839878,14,143,839878
K,8,8_13620518,"KAMIEŃSKIEGO (pętla)",0,839878,14,143,839878
K,8,8_13620520,"KAMIEŃSKIEGO (pętla)",0,839878,14,143,839878
K,8,8_13620396,"GAJ - pętla",1,839934,1,143,839934
K,8,8_13620433,"GAJ - pętla",1,839934,4,143,839934
K,8,8_13620438,"GAJ - pętla",1,839934,5,143,839934
K,8,8_13620462,"GAJ - pętla",1,839934,7,143,839934
K,8,8_13620493,"GAJ - pętla",1,839934,11,143,839934
K,8,8_13620499,"GAJ - pętla",1,839934,12,143,839934
K,8,8_13620443,"Zajezdnia Obornicka",0,839935,5,143,839935
K,8,8_13620479,"Zajezdnia Obornicka",0,839935,7,143,839935
K,8,8_13620492,"Zajezdnia Obornicka",0,839935,9,143,839935
K,8,8_13620498,"Zajezdnia Obornicka",0,839935,11,143,839935
N,3,3_13602569,"KROMERA",0,837738,26,2,837738
N,3,3_13602601,"KROMERA",0,837738,23,2,837738
N,3,3_13603321,"Zajezdnia Obornicka",0,837740,1,2,837740
N,3,3_13603358,"Zajezdnia Obornicka",0,837740,3,2,837740
N,3,3_13603400,"Zajezdnia Obornicka",0,837740,5,2,837740
N,3,3_13603445,"Zajezdnia Obornicka",0,837740,7,2,837740
N,3,3_13602566,"LITEWSKA",1,837969,26,2,837969
N,3,3_13602598,"LITEWSKA",1,837969,23,2,837969
N,3,3_13602634,"LITEWSKA",1,837969,22,1,837969
N,3,3_13603341,"LITEWSKA",1,837969,3,2,837969
N,3,3_13603359,"LITEWSKA",1,837969,4,2,837969
N,3,3_13603383,"LITEWSKA",1,837969,5,2,837969
N,3,3_13603401,"LITEWSKA",1,837969,6,2,837969
N,3,3_13603446,"LITEWSKA",1,837969,8,2,837969
N,3,3_13601045,"LITEWSKA",1,838674,11,2,838674
N,3,3_13601047,"LITEWSKA",1,838674,11,2,838674
N,3,3_13601051,"LITEWSKA",1,838674,11,2,838674
N,3,3_13601053,"LITEWSKA",1,838674,11,2,838674
N,3,3_13601067,"LITEWSKA",1,838674,12,2,838674
N,3,3_13601069,"LITEWSKA",1,838674,12,2,838674
N,3,3_13601075,"LITEWSKA",1,838674,12,2,838674
N,3,3_13602568,"LITEWSKA",1,838674,26,2,838674
N,3,3_13602600,"LITEWSKA",1,838674,23,2,838674
N,3,3_13603306,"LITEWSKA",1,838674,1,2,838674
N,3,3_13603310,"LITEWSKA",1,838674,1,2,838674
N,3,3_13603312,"LITEWSKA",1,838674,1,2,838674
N,3,3_13603323,"LITEWSKA",1,838674,2,2,838674
N,3,3_13603331,"LITEWSKA",1,838674,2,2,838674
N,3,3_13603337,"LITEWSKA",1,838674,2,2,838674
N,3,3_13603343,"LITEWSKA",1,838674,3,2,838674
N,3,3_13603347,"LITEWSKA",1,838674,3,2,838674
N,3,3_13603349,"LITEWSKA",1,838674,3,2,838674
N,3,3_13603353,"LITEWSKA",1,838674,3,2,838674
N,3,3_13603355,"LITEWSKA",1,838674,3,2,838674
N,3,3_13603357,"LITEWSKA",1,838674,3,2,838674
N,3,3_13603361,"LITEWSKA",1,838674,4,2,838674
N,3,3_13603371,"LITEWSKA",1,838674,4,2,838674
N,3,3_13603377,"LITEWSKA",1,838674,4,2,838674
N,3,3_13603379,"LITEWSKA",1,838674,4,2,838674
N,3,3_13603385,"LITEWSKA",1,838674,5,2,838674
N,3,3_13603387,"LITEWSKA",1,838674,5,2,838674
N,3,3_13603389,"LITEWSKA",1,838674,5,2,838674
N,3,3_13603395,"LITEWSKA",1,838674,5,2,838674
N,3,3_13603403,"LITEWSKA",1,838674,6,2,838674
N,3,3_13603405,"LITEWSKA",1,838674,6,2,838674
N,3,3_13603409,"LITEWSKA",1,838674,6,2,838674
N,3,3_13603411,"LITEWSKA",1,838674,6,2,838674
N,3,3_13603415,"LITEWSKA",1,838674,6,2,838674
N,3,3_13603417,"LITEWSKA",1,838674,6,2,838674
N,3,3_13603424,"LITEWSKA",1,838674,7,2,838674
N,3,3_13603426,"LITEWSKA",1,838674,7,2,838674
N,3,3_13603428,"LITEWSKA",1,838674,7,2,838674
N,3,3_13603430,"LITEWSKA",1,838674,7,2,838674
N,3,3_13603436,"LITEWSKA",1,838674,7,2,838674
N,3,3_13603444,"LITEWSKA",1,838674,7,2,838674
